WKT,Enplanements,Passengers,Magnetic_Variation,County_s_State_Post_Office_Code,Official_Facility_Name,Elevation_Nearest_Tenth_Of_A_Foot_Msl,Has_Been_Designated_As_A_Customs_Landing_Rights_Airport,Location_Identifier,Departing_Flights,County_Or_Parish_Name,Magnetic_Direction,Arriving_Flights,Has_Been_Designated_As_An_International_Airport,Icao_Identifier,City_Name,Associated_Aeronautical_Chart,Airport_Activation_Date_Mm_Yyyy,State_Name,SHAPE_X,SHAPE_Y
"POINT (-79.368583333781 34.4490555554949)",,,6,SC,Dillon County,133,N,DLC,,Dillon,W,,N,KDLC,Dillon,Charlotte,08/1960,South Carolina,-79.368583333781,34.4490555554949
"POINT (-79.3203055554539 33.3113888887955)",,,6,SC,Georgetown County,39.8,N,GGE,,Georgetown,W,,N,KGGE,Georgetown,Charlotte,06/1944,South Carolina,-79.3203055554539,33.3113888887955
"POINT (-81.8670563892902 33.645691388869)",,,4,SC,Twin Lakes,540,,S17,,Aiken,W,,,,Graniteville,Atlanta,09/1979,South Carolina,-81.8670563892902,33.645691388869
"POINT (-79.0205875001319 34.185555555608)",,,7,SC,Green Sea,95,,S79,,Horry,W,,,,Green Sea,Charlotte,04/1993,South Carolina,-79.0205875001319,34.185555555608
"POINT (-82.3499999997657 34.8479444445478)",,,5,SC,Greenville Downtown,1048,N,GMU,,Greenville,W,,N,KGMU,Greenville,Atlanta,09/1937,South Carolina,-82.3499999997657,34.8479444445478
"POINT (-82.376416666596 34.7583055554191)",,,4,SC,Donaldson Center,956,N,GYH,,Greenville,W,,N,KGYH,Greenville,Atlanta,04/1943,South Carolina,-82.376416666596,34.7583055554191
"POINT (-82.1590833332543 34.2487222222719)",,,4,SC,Greenwood County,631,N,GRD,,Greenwood,W,,N,KGRD,Greenwood,Atlanta,11/1943,South Carolina,-82.1590833332543,34.2487222222719
"POINT (-81.0809999999154 32.866500000256)",,,4,SC,Hampton-Varnville,113,N,3J0,,Hampton,W,,N,,Hampton,Charlotte,03/1947,South Carolina,-81.0809999999154,32.866500000256
"POINT (-80.1192222219446 34.4030833332021)",,,7,SC,Hartsville Rgnl,363.5,N,HVS,,Darlington,W,,N,KHVS,Hartsville,Charlotte,04/1959,South Carolina,-80.1192222219446,34.4030833332021
"POINT (-79.5159761109405 33.7286380553762)",,,6,SC,Hemingway-Stuckey,54,,38J,,Williamsburg,W,,,,Hemingway,Charlotte,10/1956,South Carolina,-79.5159761109405,33.7286380553762
"POINT (-80.6974722223829 32.2243611110163)",,,7,SC,Hilton Head,19,N,HXD,,Beaufort,W,,N,KHXD,Hilton Head Island,Charlotte,,South Carolina,-80.6974722223829,32.2243611110163
"POINT (-80.3943333330515 33.3004166664565)",,,5,SC,Holly Hill,96,,5J5,,Orangeburg,W,,,,Holly Hill,Charlotte,,South Carolina,-80.3943333330515,33.3004166664565
"POINT (-79.8569722224884 33.7172222221863)",,,6,SC,Williamsburg Rgnl,67,,CKI,,Williamsburg,W,,,KCKI,Kingstree,Charlotte,07/1970,South Carolina,-79.8569722224884,33.7172222221863
"POINT (-101.952916666466 31.2270277774145)",,,9,TX,Rankin,2543,N,49F,,Upton,E,,N,,Rankin,San Antonio,,Texas,-101.952916666466,31.2270277774145
"POINT (-79.7681111108402 33.8535833336169)",,,6,SC,Lake City Muni Cj Evans Field,80,N,51J,,Florence,W,,N,,Lake City,Charlotte,01/1947,South Carolina,-79.7681111108402,33.8535833336169
"POINT (-80.6822908333201 34.6743169444112)",,,5,SC,Kirk Air Base,578,,T73,,Lancaster,W,,,,Lancaster,Charlotte,10/1982,South Carolina,-80.6822908333201,34.6743169444112
"POINT (-80.8545900835531 34.7229043888978)",,,7,SC,Lancaster County-Mc Whirter Field,486,N,LKR,,Lancaster,W,,N,KLKR,Lancaster,Charlotte,08/1970,South Carolina,-80.8545900835531,34.7229043888978
"POINT (-82.1237499996937 35.1573333336094)",,,4,SC,Fairview,1046,N,33A,,Spartanburg,W,,N,,Landrum,Atlanta,08/1965,South Carolina,-82.1237499996937,35.1573333336094
"POINT (-81.9469473889402 34.5071106667665)",,,7,SC,Laurens County,697.3,N,LUX,,Laurens,W,,N,KLUX,Laurens,Charlotte,11/1963,South Carolina,-81.9469473889402,34.5071106667665
"POINT (-78.8649166667809 34.0884166666181)",,,8,SC,Twin City,99,N,5J9,,Horry,W,,N,,Loris,Charlotte,07/1961,South Carolina,-78.8649166667809,34.0884166666181
"POINT (-82.2669299997675 33.9080969445048)",,,4,SC,Mc Cormick County,459,,S19,,Mc Cormick,W,,,,Mc Cormick,Atlanta,09/1979,South Carolina,-82.2669299997675,33.9080969445048
"POINT (-80.2086666663006 33.5871111113909)",,,6,SC,Santee Cooper Rgnl,103,N,MNI,,Clarendon,W,,N,KMNI,Manning,Charlotte,09/1966,South Carolina,-80.2086666663006,33.5871111113909
"POINT (-80.0362499999718 33.1855000003254)",,,7,SC,Berkeley County,73,N,MKS,,Berkeley,W,,N,KMKS,Moncks Corner,Charlotte,10/1947,South Carolina,-80.0362499999718,33.1855000003254
"POINT (-79.7828611109372 32.8978333331267)",,,7,SC,Mt Pleasant Rgnl-Faison Field,12,,LRO,,Charleston,W,,,KLRO,Mount Pleasant,Charlotte,07/1986,South Carolina,-79.7828611109372,32.8978333331267
"POINT (-81.6406666670555 34.3093333334567)",,,7,SC,Newberry County,570.1,N,EOE,,Newberry,W,,N,KEOE,Newberry,Charlotte,10/1946,South Carolina,-81.6406666670555,34.3093333334567
"POINT (-78.7239444445027 33.8117500000251)",,,8,SC,Grand Strand,31,N,CRE,,Horry,W,,N,KCRE,North Myrtle Beach,Charlotte,,South Carolina,-78.7239444445027,33.8117500000251
"POINT (-80.8594066668502 33.4569178058367)",,,7,SC,Orangeburg Muni,195,N,OGB,,Orangeburg,W,,N,KOGB,Orangeburg,Charlotte,11/1937,South Carolina,-80.8594066668502,33.4569178058367
"POINT (-80.9111111110494 33.3877777774293)",,,,SC,Dry Swamp,180,,1DS,,Orangeburg,,,,,Orangeburg,Charlotte,12/2004,South Carolina,-80.9111111110494,33.3877777774293
"POINT (-80.3451944440662 34.7421388886401)",,,6,SC,Pageland,574.9,N,PYG,,Chesterfield,W,,N,KPYG,Pageland,Charlotte,,South Carolina,-80.3451944440662,34.7421388886401
"POINT (-81.2458611106627 33.7946388891174)",,,7,SC,Lexington County At Pelion,452,,6J0,,Lexington,W,,,,Pelion,Charlotte,01/1974,South Carolina,-81.2458611106627,33.7946388891174
"POINT (-82.7028888884955 34.8099722220774)",,,4,SC,Pickens County,1013,N,LQK,,Pickens,W,,N,KLQK,Pickens,Atlanta,,South Carolina,-82.7028888884955,34.8099722220774
"POINT (-80.9917500003942 32.4934166668201)",,,4,SC,Ridgeland,79,N,3J1,,Jasper,W,,N,,Ridgeland,Charlotte,12/1942,South Carolina,-80.9917500003942,32.4934166668201
"POINT (-81.0571666668567 34.9878333336371)",,,5,SC,Rock Hill/York Co/Bryant Field,666,N,UZA,,York,W,,N,KUZA,Rock Hill,Charlotte,01/1960,South Carolina,-81.0571666668567,34.9878333336371
"POINT (-80.5084722220229 33.1954999998011)",,,6,SC,St George,85,N,6J2,,Dorchester,W,,N,,St George,Charlotte,05/1969,South Carolina,-80.5084722220229,33.1954999998011
"POINT (-81.7946277773504 33.9267930555075)",,,6,SC,Saluda County,539.2,N,6J4,,Saluda,W,,N,,Saluda,Charlotte,01/1970,South Carolina,-81.7946277773504,33.9267930555075
"POINT (-81.9565000000097 34.9157222224959)",,,5,SC,Spartanburg Downtown Memorial,801,N,SPA,,Spartanburg,W,,N,KSPA,Spartanburg,Charlotte,11/1937,South Carolina,-81.9565000000097,34.9157222224959
"POINT (-80.2793333334219 33.0634444446952)",,,7,SC,Summerville,56,,DYB,,Dorchester,W,,,KDYB,Summerville,Charlotte,10/1986,South Carolina,-80.2793333334219,33.0634444446952
"POINT (-80.3613288890515 33.9950255552702)",,,7,SC,Sumter,182,N,SMS,,Sumter,W,,N,KSMS,Sumter,Charlotte,02/1957,South Carolina,-80.3613288890515,33.9950255552702
"POINT (-79.9214111113917 34.1355749996748)",,,6,SC,Huggins Memorial,143,N,58J,,Florence,W,,N,,Timmonsville,Charlotte,05/1943,South Carolina,-79.9214111113917,34.1355749996748
"POINT (-81.8187499996213 33.7368611114495)",,,4,SC,Edgefield County,611,N,6J6,,Edgefield,W,,N,,Trenton,Charlotte,12/1954,South Carolina,-81.8187499996213,33.7368611114495
"POINT (-81.6411666666477 34.6869527779169)",,,6,SC,"Union County, Troy Shelton Field",610,N,35A,,Union,W,,N,,Union,Atlanta,09/1970,South Carolina,-81.6411666666477,34.6869527779169
"POINT (-80.6406111106863 32.9210000001306)",,,5,SC,Lowcountry Rgnl,101,N,RBW,,Colleton,W,,N,KRBW,Walterboro,Charlotte,10/1937,South Carolina,-80.6406111106863,32.9210000001306
"POINT (-81.1088055555997 34.3154722225448)",,,7,SC,Fairfield County,577,N,FDW,,Fairfield,W,,N,KFDW,Winnsboro,Charlotte,06/1975,South Carolina,-81.1088055555997,34.3154722225448
"POINT (-97.1231211107309 44.3944127775696)",,,6,SD,Arlington Muni,1818,N,3A9,,Brookings,E,,N,,Arlington,Omaha,,South Dakota,-97.1231211107309,44.3944127775696
"POINT (-103.861805555426 44.7345555558702)",,,11,SD,Belle Fourche Muni,3190.5,,EFC,,Butte,E,,,KEFC,Belle Fourche,Billings,11/1986,South Dakota,-103.861805555426,44.7345555558702
"POINT (-102.467833333722 45.5183333334042)",,,11,SD,Bison Muni,2791,N,6V5,,Perkins,E,,N,,Bison,Billings,06/1948,South Dakota,-102.467833333722,45.5183333334042
"POINT (-99.6751177779413 45.4394266665191)",,,8,SD,Bowdle Muni,1967,N,5P3,,Edmunds,E,,N,,Bowdle,Twin Cities,09/1953,South Dakota,-99.6751177779413,45.4394266665191
"POINT (-97.7428055560012 45.8150277776497)",,,4,SD,Britton Muni,1318,N,BTN,,Marshall,E,,N,KBTN,Britton,Twin Cities,05/1946,South Dakota,-97.7428055560012,45.8150277776497
"POINT (-96.8169444442988 44.304833333022)",,,6,SD,Brookings Rgnl,1648,N,BKX,,Brookings,E,,N,KBKX,Brookings,Omaha,11/1949,South Dakota,-96.8169444442988,44.304833333022
"POINT (-103.528910194192 45.5795549720527)",,,11,SD,Harding County,2891,N,9D2,,Harding,E,,N,,Buffalo,Billings,02/1947,South Dakota,-103.528910194192,45.5795549720527
"POINT (-96.571216666485 43.3090000000792)",,,6,SD,Canton Muni,1290,N,7G9,,Lincoln,E,,N,,Canton,Omaha,05/1974,South Dakota,-96.571216666485,43.3090000000792
"POINT (-99.3212291945561 43.766137083174)",,,8,SD,Chamberlain Muni,1696,,9V9,,Brule,E,,,,Chamberlain,Omaha,05/1981,South Dakota,-99.3212291945561,43.766137083174
"POINT (-97.7104794442452 44.8950314165453)",,,7,SD,Clark County,1793,N,8D7,,Clark,E,,N,,Clark,Twin Cities,09/1960,South Dakota,-97.7104794442452,44.8950314165453
"POINT (-96.6881141667095 44.7713533334546)",,,6,SD,Clear Lake Muni,1801,N,5H3,,Deuel,E,,N,,Clear Lake,Twin Cities,09/1964,South Dakota,-96.6881141667095,44.7713533334546
"POINT (-98.3975797225068 43.4344338886984)",,,7,SD,Corsica Muni,1579,,D65,,Douglas,E,,,,Corsica,Omaha,08/1981,South Dakota,-98.3975797225068,43.4344338886984
"POINT (-103.619440277722 43.733654166543)",,,11,SD,Custer County,5602,N,CUT,,Custer,E,,N,KCUT,Custer,Cheyenne,09/1969,South Dakota,-103.619440277722,43.733654166543
"POINT (-97.5581696665129 44.4330540275346)",,,7,SD,Wilder,1730,N,6E5,,Kingsbury,E,,N,,Desmet,Omaha,10/1974,South Dakota,-97.5581696665129,44.4330540275346
"POINT (-101.251055555323 44.9843888890715)",,,9,SD,Cheyenne Eagle Butte,2448.1,,84D,,Ziebach,E,,,,Eagle Butte,Billings,11/1988,South Dakota,-101.251055555323,44.9843888890715
"POINT (-103.843532500227 43.2952505552905)",,,11,SD,Edgemont Muni,3605,N,6V0,,Fall River,E,,N,,Edgemont,Cheyenne,11/1937,South Dakota,-103.843532500227,43.2952505552905
"POINT (-99.6427777773328 45.7998888888309)",,,8,SD,Eureka Muni,1935,,3W8,,Mc Pherson,E,,,,Eureka,Twin Cities,06/1946,South Dakota,-99.6427777773328,45.7998888888309
"POINT (-103.350471110807 43.724988611142)",,,11,SD,Custer State Park,3980,N,3V0,,Custer,E,,N,,Fairburn,Cheyenne,09/1951,South Dakota,-103.350471110807,43.724988611142
"POINT (-102.020666666454 45.0351666668028)",,,11,SD,Faith Muni,2584,,D07,,Meade,E,,,,Faith,Billings,01/1987,South Dakota,-102.020666666454,45.0351666668028
"POINT (-99.1126069440004 45.0303472219687)",,,8,SD,Faulkton Muni,1569,N,3FU,,Faulk,E,,N,,Faulkton,Twin Cities,10/1953,South Dakota,-99.1126069440004,45.0303472219687
"POINT (-96.5931013893007 44.0038605554002)",,,6,SD,Flandreau Muni,1645,,4P3,,Moody,E,,,,Flandreau,Omaha,09/1945,South Dakota,-96.5931013893007,44.0038605554002
"POINT (-99.9528888886395 44.9866111112562)",,,8,SD,Gettysburg Muni,2061.8,N,0D8,,Potter,E,,N,,Gettysburg,Twin Cities,12/1946,South Dakota,-99.9528888886395,44.9866111112562
"POINT (-99.4034228610452 43.2217801942467)",,,7,SD,Gregory Muni - Flynn Fld,2175,N,9D1,,Gregory,E,,N,,Gregory,Omaha,12/1949,South Dakota,-99.4034228610452,43.2217801942467
"POINT (-98.0952499996508 45.5345000002513)",,,7,SD,Groton Muni,1306,N,2E6,,Brown,E,,N,,Groton,Twin Cities,05/1949,South Dakota,-98.0952499996508,45.5345000002513
"POINT (-100.075395278157 45.8541577778902)",,,9,SD,Herreid Muni,1725,N,5T4,,Campbell,E,,N,,Herreid,Twin Cities,08/1954,South Dakota,-100.075395278157,45.8541577778902
"POINT (-89.3751163888829 42.5916763890962)",,,,WI,Brodhead,793,,C37,,Green,E,,,,Brodhead,Chicago,12/1980,Wisconsin,-89.3751163888829,42.5916763890962
"POINT (-99.451012277438 44.5407671387239)",,,8,SD,Highmore Muni,1854,N,9D0,,Hyde,E,,N,,Highmore,Twin Cities,12/1947,South Dakota,-99.451012277438,44.5407671387239
"POINT (-103.388277777636 43.3683055557624)",,,10,SD,Hot Springs Muni,3150.3,N,HSR,,Fall River,E,,N,KHSR,Hot Springs,Cheyenne,12/1950,South Dakota,-103.388277777636,43.3683055557624
"POINT (-99.797839444225 45.2575586110752)",,,9,SD,Hoven Muni,1885,N,9F8,,Walworth,E,,N,,Hoven,Twin Cities,,South Dakota,-99.797839444225,45.2575586110752
"POINT (-97.5378477778312 44.0291405555704)",,,7,SD,Howard Muni,1582,N,8D9,,Miner,E,,N,,Howard,Omaha,09/1947,South Dakota,-97.5378477778312,44.0291405555704
"POINT (-98.2285555555266 44.3851944446379)",953,1557,7,SD,Huron Rgnl,1289,N,HON,630,Beadle,E,632,N,KHON,Huron,Omaha,12/1937,South Dakota,-98.2285555555266,44.3851944446379
"POINT (-101.437488889253 45.3895361111672)",,,10,SD,Isabel Muni,2398,N,3Y7,,Dewey,E,,N,,Isabel,Billings,11/1949,South Dakota,-101.437488889253,45.3895361111672
"POINT (-101.497088055156 43.8333261108769)",,,10,SD,Kadoka Muni,2460,N,5V8,,Jackson,E,,N,,Kadoka,Cheyenne,05/1948,South Dakota,-101.497088055156,43.8333261108769
"POINT (-98.9781483330839 43.7583316664222)",,,8,SD,Kimball Muni,1755,N,6A6,,Brule,E,,N,,Kimball,Omaha,08/1964,South Dakota,-98.9781483330839,43.7583316664222
"POINT (-98.5403591664904 43.1480488888516)",,,7,SD,Lake Andes Muni,1475,N,8D8,,Charles Mix,E,,N,,Lake Andes,Omaha,,South Dakota,-98.5403591664904,43.1480488888516
"POINT (-97.3848027775478 44.3572750002646)",,,7,SD,Lake Preston Muni,1725,N,Y34,,Kingsbury,E,,N,,Lake Preston,Omaha,12/1958,South Dakota,-97.3848027775478,44.3572750002646
"POINT (-102.105536444718 45.9183805274732)",,,10,SD,Lemmon Muni,2573,N,LEM,,Perkins,E,,N,KLEM,Lemmon,Billings,02/1947,South Dakota,-102.105536444718,45.9183805274732
"POINT (-100.784250277741 45.796808333257)",,,9,SD,Mc Laughlin Muni,2006,N,5P2,,Corson,E,,N,,Mc Laughlin,Twin Cities,,South Dakota,-100.784250277741,45.796808333257
"POINT (-97.0856111107278 44.0164166668571)",,,4,SD,Madison Muni,1718.4,N,MDS,,Lake,E,,N,KMDS,Madison,Omaha,01/1965,South Dakota,-97.0856111107278,44.0164166668571
"POINT (-101.712695277476 43.1656408334374)",,,9,SD,Martin Muni,3295,N,9V6,,Bennett,E,,N,,Martin,Cheyenne,09/1956,South Dakota,-101.712695277476,43.1656408334374
"POINT (-96.5660833336254 45.230500000265)",,,5,SD,Milbank Muni,1117.8,N,1D1,,Grant,E,,N,,Milbank,Twin Cities,06/1946,South Dakota,-96.5660833336254,45.230500000265
"POINT (-98.9580777777474 44.5252389168707)",,,7,SD,Miller Muni,1570,N,MKA,,Hand,E,,N,KMKA,Miller,Twin Cities,06/1947,South Dakota,-98.9580777777474,44.5252389168707
"POINT (-98.0386111113926 43.7748333330097)",,,7,SD,Mitchell Muni,1304,N,MHE,,Davison,E,,N,KMHE,Mitchell,Omaha,11/1937,South Dakota,-98.0386111113926,43.7748333330097
"POINT (-100.406277778045 45.5462777780841)",,,9,SD,Mobridge Muni,1716,N,MBG,,Walworth,E,,N,KMBG,Mobridge,Twin Cities,07/1959,South Dakota,-100.406277778045,45.5462777780841
"POINT (-100.712229166767 43.8514277775058)",,,9,SD,Murdo Muni,2266,N,8F6,,Jones,E,,N,,Murdo,Omaha,08/1974,South Dakota,-100.712229166767,43.8514277775058
"POINT (-96.4847777775588 42.539500000206)",,,7,SD,Graham Field,1107,N,7K7,,Union,E,,N,,North Sioux City,Omaha,02/1990,South Dakota,-96.4847777775588,42.539500000206
"POINT (-100.101416666499 44.7004999998269)",,,6,SD,Onida Muni,1884.8,N,98D,,Sully,E,,N,,Onida,Twin Cities,05/1947,South Dakota,-100.101416666499,44.7004999998269
"POINT (-97.989710750268 43.3774083891605)",,,4,SD,Parkston Muni,1418,N,8V3,,Hutchinson,E,,N,,Parkston,Omaha,06/1951,South Dakota,-97.989710750268,43.3774083891605
"POINT (-101.598840472628 44.048730638769)",,,7,SD,Philip,2209,N,PHP,,Haakon,E,,N,KPHP,Philip,Cheyenne,12/1937,South Dakota,-101.598840472628,44.048730638769
"POINT (-102.506606416219 43.021273722426)",,,10,SD,Pine Ridge,3332.5,N,IEN,,Shannon,E,,N,KIEN,Pine Ridge,Cheyenne,05/1961,South Dakota,-102.506606416219,43.021273722426
"POINT (-98.8304909167333 43.4047152497078)",,,8,SD,Platte Muni,1618,N,1D3,,Charles Mix,E,,N,,Platte,Omaha,07/1941,South Dakota,-98.8304909167333,43.4047152497078
"POINT (-100.037066944371 43.9063783334273)",,,9,SD,Presho Muni,1760,N,5P5,,Lyman,E,,N,,Presho,Omaha,,South Dakota,-100.037066944371,43.9063783334273
"POINT (-98.5295397224612 44.8624761110716)",,,7,SD,Redfield Muni,1307,N,1D8,,Spink,E,,N,,Redfield,Twin Cities,11/1945,South Dakota,-98.5295397224612,44.8624761110716
"POINT (-100.859494444242 43.2584722223734)",,,7,SD,Rosebud Sioux Tribal,2724,,SUO,,Todd,E,,,KSUO,Rosebud,Omaha,10/2010,South Dakota,-100.859494444242,43.2584722223734
"POINT (-96.9935856942711 45.669526444754)",,,6,SD,Sisseton Muni,1162,N,8D3,,Roberts,E,,N,,Sisseton,Twin Cities,04/1946,South Dakota,-96.9935856942711,45.669526444754
"POINT (-103.785929888552 44.4811437779044)",,,11,SD,Black Hills-Clyde Ice Field,3933,N,SPF,,Lawrence,E,,N,KSPF,Spearfish,Cheyenne,11/1937,South Dakota,-103.785929888552,44.4811437779044
"POINT (-97.901179721876 42.8799983331198)",,,7,SD,Springfield Muni,1324,N,Y03,,Bon Homme,E,,N,,Springfield,Omaha,04/1964,South Dakota,-97.901179721876,42.8799983331198
"POINT (-103.377723944775 44.4186769721932)",,,11,SD,Sturgis Muni,3254.9,,49B,,Meade,E,,,,Sturgis,Cheyenne,04/1994,South Dakota,-103.377723944775,44.4186769721932
"POINT (-96.8013138886108 43.4549041667663)",,,6,SD,Marv Skie-Lincoln County,1515,,Y14,,Lincoln,E,,,,Tea,Omaha,04/1969,South Dakota,-96.8013138886108,43.4549041667663
"POINT (-101.083201389203 45.4149874999471)",,,10,SD,Timber Lake Muni,2193,N,D58,,Dewey,E,,N,,Timber Lake,Billings,11/1949,South Dakota,-101.083201389203,45.4149874999471
"POINT (-96.9342499997496 42.7652777775217)",,,6,SD,Harold Davidson Field,1146.7,N,VMR,,Clay,E,,N,KVMR,Vermillion,Omaha,07/1957,South Dakota,-96.9342499997496,42.7652777775217
"POINT (-98.2963820829944 43.0641661386763)",,,4,SD,Wagner Muni,1478,N,AGZ,,Charles Mix,E,,N,KAGZ,Wagner,Omaha,05/1945,South Dakota,-98.2963820829944,43.0641661386763
"POINT (-102.254607777884 43.9994955554583)",,,10,SD,Wall Muni,2813,N,6V4,,Pennington,E,,N,,Wall,Cheyenne,12/1946,South Dakota,-102.254607777884,43.9994955554583
"POINT (-97.1547222218654 44.9139722219872)",1968,6951,6,SD,Watertown Rgnl,1749,N,ATY,1177,Codington,E,1180,N,KATY,Watertown,Twin Cities,12/1937,South Dakota,-97.1547222218654,44.9139722219872
"POINT (-97.5136111110914 45.2931111108315)",,,7,SD,The Sigurd Anderson,1858,N,1D7,,Day,E,,N,,Webster,Twin Cities,,South Dakota,-97.5136111110914,45.2931111108315
"POINT (-98.5321917225547 44.0618886669145)",,,10,SD,Wessington Springs,1546,,4X4,,Jerauld,E,,,,Wessington Springs,Omaha,10/2003,South Dakota,-98.5321917225547,44.0618886669145
"POINT (-100.741805555201 43.5616641667894)",,,9,SD,White River Muni,2151,N,7Q7,,Mellette,E,,N,,White River,Twin Cities,,South Dakota,-100.741805555201,43.5616641667894
"POINT (-99.8421711391046 43.3902635277225)",,,6,SD,Winner Rgnl,2033,N,ICR,,Tripp,E,,N,KICR,Winner,Omaha,,South Dakota,-99.8421711391046,43.3902635277225
"POINT (-97.3859444446458 42.9166944444754)",,,7,SD,Chan Gurney Muni,1306,N,YKN,,Yankton,E,,N,KYKN,Yankton,Omaha,12/1937,South Dakota,-97.3859444446458,42.9166944444754
"POINT (-84.5617777778121 35.399194444565)",,,3,TN,Mcminn County,874,N,MMI,,Mc Minn,W,,N,KMMI,Athens,Atlanta,09/1951,Tennessee,-84.5617777778121,35.399194444565
"POINT (-89.0432500001962 35.2151388887731)",,,1,TN,William L. Whitehurst Field,499,N,M08,,Hardeman,E,,N,,Bolivar,Memphis,10/1967,Tennessee,-89.0432500001962,35.2151388887731
"POINT (-88.1247277776154 36.0095416666468)",,,2,TN,Benton County,468,N,0M4,,Benton,W,,N,,Camden,St Louis,08/1964,Tennessee,-88.1247277776154,36.0095416666468
"POINT (-87.4453888886114 35.8374166666892)",,,,TN,Centerville Muni,765,N,GHM,,Hickman,E,,N,KGHM,Centerville,Atlanta,05/1960,Tennessee,-87.4453888886114,35.8374166666892
"POINT (-85.1777336109854 35.1875705555215)",,,2,TN,Dallas Bay Sky Park,690,N,1A0,,Hamilton,W,,N,,Chattanooga,Atlanta,,Tennessee,-85.1777336109854,35.1875705555215
"POINT (-87.4149444446434 36.6218611113769)",,,1,TN,Outlaw Field,550,N,CKV,,Montgomery,W,,N,KCKV,Clarksville,St Louis,10/1937,Tennessee,-87.4149444446434,36.6218611113769
"POINT (-84.8323689724479 35.2199993611629)",,,4,TN,Hardwick Field,874,N,HDI,,Bradley,W,,N,KHDI,Cleveland,Atlanta,,Tennessee,-84.8323689724479,35.2199993611629
"POINT (-84.7997694440622 35.211497222226)",,,5,TN,Cleveland Regional Jetport,860,,RZR,,Bradley,W,,,KRZR,Cleveland,Atlanta,01/2013,Tennessee,-84.7997694440622,35.211497222226
"POINT (-87.9675283332477 35.3850752780168)",,,1,TN,Hassell Field,401,N,M29,,Wayne,E,,N,,Clifton,Atlanta,02/1947,Tennessee,-87.9675283332477,35.3850752780168
"POINT (-85.0200666662759 35.0444208332797)",,,2,TN,Collegedale Muni,860,,FGU,,Hamilton,W,,,KFGU,Collegedale,Atlanta,,Tennessee,-85.0200666662759,35.0444208332797
"POINT (-87.1791388888243 35.5543888891466)",,,1,TN,Maury County,681,N,MRC,,Maury,W,,N,KMRC,Columbia/Mount Pleasant,Atlanta,11/1962,Tennessee,-87.1791388888243,35.5543888891466
"POINT (-84.3468333334072 35.015805555348)",,,5,TN,Martin Campbell Field,1789,N,1A3,,Polk,W,,N,,Copperhill,Atlanta,12/1946,Tennessee,-84.3468333334072,35.015805555348
"POINT (-89.5872216665098 35.5833650000765)",,,2,TN,Covington Muni,280,N,M04,,Tipton,E,,N,,Covington,Memphis,12/1958,Tennessee,-89.5872216665098,35.5833650000765
"POINT (-85.084978166935 35.9512918053025)",,,2,TN,Crossville Memorial-Whitson Field,1881,N,CSV,,Cumberland,W,,N,KCSV,Crossville,Atlanta,05/1941,Tennessee,-85.084978166935,35.9512918053025
